Average_EAR,Drowsiness
0.1512688359337792,0
0.14171856544999517,0
0.1415734754494321,0
0.14995438469050024,0
0.18866528051853834,0
0.19022270900896987,0
0.12877622850026615,0
0.18455585653859344,0
0.19103339863367919,0
0.15894638861680813,0
0.15628722042741017,0
0.22549149408896113,0
0.1970294347054771,0
0.16511245119948031,0
0.12448172262164484,0
0.15853762633477797,0
0.13714358274146304,0
0.14454181161146995,0
0.14159111447170525,0
0.15430303401356898,0
0.1208590935829961,0
0.12728317279197862,0
0.14121117873377248,0
0.12651691745169574,0
0.1646871475780667,0
0.12934772333324612,0
0.16656178743117495,0
0.12903142102902287,0
0.1571406506792741,0
0.14627358684888148,0
0.14993719530221566,0
0.16939068395960988,0
0.1548698509828395,0
0.14410825392552795,0
0.17602464227735465,0
0.1357189915082616,0
0.13946218725982124,0
0.1691439616346337,0
0.1355446458808651,0
0.14609302672989555,0
0.14783484863044677,0
0.18437211156524802,0
0.1726615960648448,0
0.16158918655230536,0
0.1436183377661137,0
0.12985222593265147,0
0.12244004696513375,0
0.16918595912027132,0
0.130822738048522,0
0.17626114557068567,0
0.15885206360801668,0
0.15074476675996157,0
0.1267449501100359,0
0.117896032505543,0
0.11166582168593772,0
0.11755838046467627,0
0.10867420152953594,0
0.10078173813506827,0
0.10081279138126446,0
0.09674681992245562,0
0.14997576207982002,0
0.12163432883763974,0
0.1436363300517714,0
0.13233403643395017,0
0.12363613512676602,0
0.1237771046784325,0
0.12773843819527822,0
0.1314182517483026,0
0.13066920650377478,0
0.11582287476107136,0
0.15626212150944893,0
0.11348501688843243,0
0.14080901812391894,0
0.1141785285488448,0
0.19170540060931524,0
0.19041527775385828,0
0.18501734893107247,0
0.1806097703752954,0
0.18545885559666603,0
0.20007308821827957,0
0.14586453436010485,0
0.17207115808942025,0
0.15583268269747652,0
0.1494065562083806,0
0.12566754087738716,0
0.1179271442533247,0
0.12550279527217617,0
0.1722338007395119,0
0.15439586479833006,0
0.12153554747505363,0
0.10613176713807192,0
0.14364401942360933,0
0.12155446786132534,0
0.1657440907210759,0
0.11605909338068253,0
0.13491981257271768,0
0.1261918081755291,0
0.1404014029455306,0
0.15100414316491734,0
0.1566638219897779,0
0.1517085408208506,0
0.14801740027236376,0
0.17906962156391912,0
0.16791274128345018,0
0.12979618334497714,0
0.1444775973487809,0
0.14206074346649078,0
0.12039651134090817,0
0.16761176774399636,0
0.13374996968513214,0
0.13757115529036235,0
0.1332688141781561,0
0.17407818938189548,0
0.16679694595206945,0
0.15603468831873274,0
0.15539714451488065,0
0.13709803053056016,0
0.11617545170593666,0
0.15006188119446362,0
0.1445736621560811,0
0.11731213270462745,0
0.13763399800671583,0
0.16267934510198612,0
0.13411436141270522,0
0.16198423084460858,0
0.1491154102161944,0
0.1173019516968608,0
0.12886340903300197,0
0.1375542668772148,0
0.12244851903607033,0
0.1299611485037241,0
0.11475041663539337,0
0.13715769257363974,0
0.12541099285696763,0
0.10826744516066776,0
0.11348289758614755,0
0.12527477549419272,0
0.12571714214757163,0
0.10943758733150918,0
0.15905585054683347,0
0.14082674833144632,0
0.13338685389391336,0
0.14986102726818168,0
0.15286495999626565,0
0.14311118899611325,0
0.14972697463291057,0
0.10944311868370322,0
0.16838854768647465,0
0.16454937340130252,0
0.12396436480536202,0
0.14058335565782326,0
0.13082274583862208,0
0.1620332642951563,0
0.13675954810154362,0
0.17988476790494007,0
0.1620677579753257,0
0.143301568961374,0
0.12287179380272939,0
0.12619536947497462,0
0.13090041574639227,0
0.13962769950242165,0
0.12253291076098081,0
0.14065418808904845,0
0.11130499329042949,0
0.1384543940195982,0
0.1199750089906025,0
0.13206990962741227,0
0.15388587871820514,0
0.17352088733931847,0
0.15955460360590842,0
0.1808179363473057,0
0.17244956815992946,0
0.19429589699426952,0
0.19947521117183487,0
0.2054026354437144,0
0.18218240512797196,0
0.1811922099920441,0
0.1562881871875838,0
0.15893772254037714,0
0.15245723255413784,0
0.14332433507506276,0
0.1337494092703492,0
0.14027241739993218,0
0.1385131121680745,0
0.14267138874912014,0
0.1557176800992804,0
0.1531102314313867,0
0.16231660518903895,0
0.14953480388670906,0
0.12073163175370599,0
0.15383720812310753,0
0.1640659372984915,0
0.16453561452021476,0
0.14185908448228501,0
0.15905043965525792,0
0.1386009147036237,0
0.1431060701870093,0
0.15007292605235587,0
0.1518538390963095,0
0.14134966332866344,0
0.18452464079034814,0
0.1500086712854641,0
0.13345310064005422,0
0.1823071322313345,0
0.17198635825960862,0
0.1543880357158807,0
0.15067420865048978,0
0.1451618248287,0
0.16587952722129995,0
0.15545244510935652,0
0.12678931271491256,0
0.1558079039957353,0
0.13877990420682634,0
0.14886683755146454,0
0.15785500001120073,0
0.13120454565981907,0
0.1609283453568165,0
0.17137956857215308,0
0.18713857168865833,0
0.20238359075770063,0
0.14956360399588114,0
0.18441043805710017,0
0.14818345476275302,0
0.16485146005027274,0
0.13745688760267616,0
0.1194404292662791,0
0.13111135297737125,0
0.16159224683855108,0
0.1644344651600152,0
0.13810790400613704,0
0.1395032740910526,0
0.14583621388760964,0
0.1334114406253074,0
0.13210687862710876,0
0.11852167041344282,0
0.11255474660595377,0
0.17182707305197928,0
0.14447791102418173,0
0.17527075076581417,0
0.16181196426400382,0
0.1189919838205854,0
0.1485173079411844,0
0.139767822278979,0
0.19092806193838707,0
0.19373695963130746,0
0.14497529088320205,0
0.15632523618706767,0
0.14136372039724213,0
0.12294980227207294,0
0.13793437120054802,0
0.15927891408027345,0
0.14082755827679466,0
0.1546981232738103,0
0.14396080919831114,0
0.16023127523492947,0
0.1761529260483396,0
0.12731460166876823,0
0.1685553113994262,0
0.13051348568535268,0
0.13853178745471462,0
0.14101259644581549,0
0.15838496752507955,0
0.15070396839756706,0
0.1626267814942351,0
0.12068572530478588,0
0.12634327445018226,0
0.14749648182634956,0
0.15661368887065333,0
0.1412682825747909,0
0.15893662924175123,0
0.1540679437177706,0
0.14977901406621935,0
0.1745200908665593,0
0.14855639001622928,0
0.1366998676039965,0
0.1532626660863433,0
0.1996767985660302,0
0.1237768141144553,0
0.11628646979323509,0
0.1455755256791102,0
0.13223973552349333,0
0.15547970142092682,0
0.12962065019422125,0
0.13812926980035345,0
0.1299874369512393,0
0.11446205423616021,0
0.12193377547919398,0
0.10037397520131272,0
0.11919415682977841,0
0.11488285354374475,0
0.12446530349030223,0
0.12948809041593806,0
0.11644118411260866,0
0.12408677969598758,0
0.1206964480510306,0
0.11975656096745796,0
0.12762583057314958,0
0.12016120034786482,0
0.11339809560184491,0
0.11166511883175365,0
0.11292233790678743,0
0.1474739427787809,0
0.11961815481023817,0
0.1513255024689108,0
0.1385156769586407,0
0.12690415392828647,0
0.14115219794854622,0
0.12191684150218443,0
0.15509451631421878,0
0.13844477151357906,0
0.1353411393979419,0
0.12410114866078209,0
0.17174299084202277,0
0.12601226996995746,0
0.1265295227533461,0
0.1598560277189048,0
0.1444254351085117,0
0.12548190845551954,0
0.12516926740596884,0
0.11475077397411332,0
0.11893130598098206,0
0.13360130666008369,0
0.15031137347082568,0
0.12790522462686327,0
0.1344588668629621,0
0.13562375960313192,0
0.15492074791765004,0
0.13856885053144044,0
0.1341471022804447,0
0.13325230771247115,0
0.14112619218589434,0
0.1351591984758164,0
0.17042743032062307,0
0.13955614287680462,0
0.2100826329875194,0
0.15545982431806585,0
0.13416839614759077,0
0.13880854699370293,0
0.19106248053507527,0
0.1443858352713941,0
0.1807428860576368,0
0.17080670066859996,0
0.12489680933945566,0
0.16057289518833817,0
0.1467436888236432,0
0.12958504708800705,0
0.14049967795160206,0
0.1556284846869399,0
0.13472341464917864,0
0.1560440760599604,0
0.1460940178186989,0
0.14359382146038324,0
0.149894455076716,0
0.14319914984128596,0
0.13821044539173227,0
0.16255666893544773,0
0.19968306500118915,0
0.17126438202670274,0
0.19519022849752082,0
0.2144347479944974,0
0.15610327907254185,0
0.16244599580621177,0
0.14230038729224515,0
0.15094092318673905,0
0.15507603823378308,0
0.1525545486739639,0
0.12291114231511036,0
0.12075732325653282,0
0.12559373584732691,0
0.12488262409190694,0
0.13921994985087674,0
0.16298369596666246,0
0.12018381447896978,0
0.10555159161405168,0
0.12969215678212154,0
0.11006839192221463,0
0.10912878443261281,0
0.11185874295053301,0
0.09955756032082394,0
0.12807267768338151,0
0.09702841476602192,0
0.13380939830043803,0
0.1338977217485241,0
0.13453404212072748,0
0.12379277147016585,0
0.11594934222291847,0
0.14089426017397008,0
0.0927419716455085,0
0.1331278144413674,0
0.13739576647507684,0
0.1296513405443534,0
0.1270871085899547,0
0.12137136101189934,0
0.10674212756638668,0
0.130137620474076,0
0.15669466005144328,0
0.11523219691794706,0
0.14948176045948203,0
0.13365739510200406,0
0.1453862848554818,0
0.17232514393181636,0
0.15311414642526988,0
0.19589496689683566,0
0.11595097377625396,0
0.12814161117294118,0
0.15353062411834162,0
0.1305950560880707,0
0.13793153860842938,0
0.15286166440640503,0
0.183661077746851,0
0.14936188788571841,0
0.1506817394989235,0
0.18500400949231016,0
0.1923725857960945,0
0.1555772126574386,0
