Average_EAR,Drowsiness
0.38487945889504427,0
0.388630029719578,0
0.373854646276983,0
0.37630307279219827,0
0.36400194259167395,0
0.3692554349049353,0
0.3950022011027049,0
0.38474463782212287,0
0.3800542692280183,0
0.3622861579072071,0
0.38136048547459345,0
0.37632690187613094,0
0.3988498225248178,0
0.3775498892495587,0
0.37151874282486097,0
0.36660988715057563,0
0.35962874530165734,0
0.3918914153288471,0
0.3561160248196625,0
0.405716282573394,0
0.3567885157078863,0
0.3538959295828292,0
0.368073035835216,0
0.3743813367733504,0
0.3767376660991533,0
0.4000650565256576,0
0.40625371479058053,0
0.3999596596530093,0
0.39517395118609455,0
0.39043538796584654,0
0.3975203431678114,0
0.3928673148135165,0
0.3736681575051244,0
0.39828309534792683,0
0.3620394880657992,0
0.3952323956336474,0
0.4033965182349491,0
0.2988769936458985,0
0.3972835491609281,0
0.40225221460142135,0
0.405542559873454,0
0.3921478025250499,0
0.3679573500951453,0
0.3976346715863875,0
0.40614735106698097,0
0.39234181596567197,0
0.3998051981517271,0
0.39092196449858085,0
0.3656700685111569,0
0.3550344956220739,0
0.3916889364587425,0
0.3608429850136069,0
0.3776379820597111,0
0.37229345155391547,0
0.35818228265043517,0
0.3443819025300101,0
0.37625149018627213,0
0.3648954786440288,0
0.385965751627409,0
0.36439832985914644,0
0.3942506075524912,0
0.38910721993855946,0
0.39725121828577886,0
0.3906001509810005,0
0.3951062920261333,0
0.39332448468798364,0
0.39732007328862035,0
0.3952615117598557,0
0.4006345842544734,0
0.33749034628259267,0
0.3686781368957641,0
0.35748837380733745,0
0.3937401222514069,0
0.3588786152084432,0
0.3793929431669304,0
0.3524652612860052,0
0.37327825435635326,0
0.37280324679402566,0
0.3842348667500026,0
0.38597552453254325,0
0.3944965458380088,0
0.3855257432686217,0
0.387216130912394,0
0.37441139362083764,0
0.332892995182136,0
0.3408121014018812,0
0.37202239007749227,0
0.3639389868719792,0
0.37406537401154066,0
0.39177836294044244,0
0.3823534258760043,0
0.38422270187680485,0
0.37929252749693243,0
0.38979200473766057,0
0.39276762403072407,0
0.37747719132300306,0
0.3846084529523447,0
0.37923956809771747,0
0.37576121368288173,0
0.3771273333867885,0
0.3842474661643287,0
0.36672866535026377,0
0.3639554852515786,0
0.3871512658473826,0
0.37942433412881005,0
0.3806937067199554,0
0.3825605331413498,0
0.3781732147587069,0
0.3832447713881324,0
0.3912573841864858,0
0.38910125155834435,0
0.40095843217705274,0
0.3809077537475487,0
0.3910848042171634,0
0.38208256415919783,0
0.38348337695796214,0
0.3940635568530174,0
0.39682798770283245,0
0.3957082924970944,0
0.39513510513853345,0
0.3998051981517271,0
0.3850636775133007,0
0.3945867620037119,0
0.39441745516491983,0
0.3822251940084054,0
0.3844265372523626,0
0.38612936986714075,0
0.39124066451403544,0
0.37752450747607,0
0.3929582717219651,0
0.386148143847665,0
0.38677206325578634,0
0.35057509307815654,0
0.38722541262695576,0
0.3786726896283549,0
0.38049973942119797,0
0.38625310896627796,0
0.38165778454266075,0
0.35816014570612165,0
0.35097740378280573,0
0.3452385832042324,0
0.37828159439151965,0
0.33498419480332087,0
0.3586727345567969,0
0.3925151216161581,0
0.3890540932192351,0
0.36220818195756677,0
0.37926398734298195,0
0.3508518247572434,0
0.3486415223921495,0
0.3946011383502535,0
0.4025481977227075,0
0.3433072703446489,0
0.37980685725999963,0
0.388653127247359,0
0.38270889458241,0
0.3739636986356668,0
0.38449744602584707,0
0.3836948577597953,0
0.3954622603959703,0
0.38520465320429886,0
0.3907970009606957,0
0.3809232259400215,0
0.3854482910587671,0
0.3856429019680746,0
0.22399042458079532,0
0.3907066355059804,0
0.3907911579477632,0
0.3955696222897687,0
0.4068084788109398,0
0.36922121750309256,0
0.35983545376515685,0
0.38972980112657774,0
0.3873381565292766,0
0.388283241182679,0
0.3899641845036361,0
0.39635338781593105,0
0.37589610979095767,0
