Average_EAR,Drowsiness
0.13411436141270522,1
0.16198423084460858,1
0.1491154102161944,1
0.1173019516968608,1
0.12886340903300197,1
0.1375542668772148,1
0.12244851903607033,1
0.1299611485037241,1
0.11475041663539337,1
0.13715769257363974,1
0.12541099285696763,1
0.10826744516066776,1
0.11348289758614755,1
0.12527477549419272,1
0.12571714214757163,1
0.10943758733150918,1
0.15905585054683347,1
0.14082674833144632,1
0.13338685389391336,1
0.14986102726818168,1
0.15286495999626565,1
0.14311118899611325,1
0.14972697463291057,1
0.10944311868370322,1
0.16838854768647465,1
0.16454937340130252,1
0.12396436480536202,1
0.14058335565782326,1
0.13082274583862208,1
0.1620332642951563,1
0.13675954810154362,1
0.17988476790494007,1
0.1620677579753257,1
0.143301568961374,1
0.12287179380272939,1
0.12619536947497462,1
0.13090041574639227,1
0.13962769950242165,1
0.12253291076098081,1
0.14065418808904845,1
0.11130499329042949,1
0.1384543940195982,1
0.1199750089906025,1
0.13206990962741227,1
0.15388587871820514,1
0.17352088733931847,1
0.15955460360590842,1
0.1808179363473057,1
0.17244956815992946,1
0.19429589699426952,1
0.19947521117183487,1
0.2054026354437144,1
0.18218240512797196,1
0.1811922099920441,1
0.1562881871875838,1
0.15893772254037714,1
0.15245723255413784,1
0.14332433507506276,1
0.1337494092703492,1
0.14027241739993218,1
0.1385131121680745,1
0.14267138874912014,1
0.1557176800992804,1
0.1531102314313867,1
0.16231660518903895,1
0.14953480388670906,1
0.12073163175370599,1
0.15383720812310753,1
0.1640659372984915,1
0.16453561452021476,1
0.14185908448228501,1
0.15905043965525792,1
0.1386009147036237,1
0.1431060701870093,1
0.15007292605235587,1
0.1518538390963095,1
0.14134966332866344,1
0.18452464079034814,1
0.1500086712854641,1
0.13345310064005422,1
0.1823071322313345,1
0.17198635825960862,1
0.1543880357158807,1
0.15067420865048978,1
0.1451618248287,1
0.16587952722129995,1
0.15545244510935652,1
0.12678931271491256,1
0.1558079039957353,1
0.13877990420682634,1
0.14886683755146454,1
0.15785500001120073,1
0.13120454565981907,1
0.1609283453568165,1
0.17137956857215308,1
0.18713857168865833,1
0.20238359075770063,1
0.14956360399588114,1
0.18441043805710017,1
0.14818345476275302,1
0.16485146005027274,1
0.13745688760267616,1
0.1194404292662791,1
0.13111135297737125,1
0.16159224683855108,1
0.1644344651600152,1
0.13810790400613704,1
0.1395032740910526,1
0.14583621388760964,1
0.1334114406253074,1
0.13210687862710876,1
0.11852167041344282,1
0.11255474660595377,1
0.17182707305197928,1
0.14447791102418173,1
0.17527075076581417,1
0.16181196426400382,1
0.1189919838205854,1
0.1485173079411844,1
0.139767822278979,1
0.19092806193838707,1
0.19373695963130746,1
0.14497529088320205,1
0.15632523618706767,1
0.14136372039724213,1
0.12294980227207294,1
0.13793437120054802,1
0.15927891408027345,1
0.14082755827679466,1
0.1546981232738103,1
0.14396080919831114,1
0.16023127523492947,1
0.1761529260483396,1
0.12731460166876823,1
0.1685553113994262,1
0.13051348568535268,1
0.13853178745471462,1
0.14101259644581549,1
0.15838496752507955,1
0.15070396839756706,1
0.1626267814942351,1
0.12068572530478588,1
0.12634327445018226,1
0.14749648182634956,1
0.15661368887065333,1
0.1412682825747909,1
0.15893662924175123,1
0.1540679437177706,1
0.14977901406621935,1
0.1745200908665593,1
0.14855639001622928,1
0.1366998676039965,1
0.1532626660863433,1
0.1996767985660302,1
0.1237768141144553,1
0.11628646979323509,1
0.1455755256791102,1
0.13223973552349333,1
0.15547970142092682,1
0.12962065019422125,1
0.13812926980035345,1
0.1299874369512393,1
0.11446205423616021,1
0.12193377547919398,1
0.10037397520131272,1
0.11919415682977841,1
0.11488285354374475,1
0.12446530349030223,1
0.12948809041593806,1
0.11644118411260866,1
0.12408677969598758,1
0.1206964480510306,1
0.11975656096745796,1
0.12762583057314958,1
0.12016120034786482,1
0.11339809560184491,1
0.11166511883175365,1
0.11292233790678743,1
0.1474739427787809,1
0.11961815481023817,1
0.1513255024689108,1
0.1385156769586407,1
0.12690415392828647,1
0.14115219794854622,1
0.12191684150218443,1
0.15509451631421878,1
0.13844477151357906,1
0.1353411393979419,1
0.12410114866078209,1
0.17174299084202277,1
0.12601226996995746,1
0.1265295227533461,1
0.1598560277189048,1
0.1444254351085117,1
0.12548190845551954,1
0.12516926740596884,1
0.11475077397411332,1
0.11893130598098206,1
0.13360130666008369,1
0.15031137347082568,1
0.12790522462686327,1
0.1344588668629621,1
0.13562375960313192,1
0.15492074791765004,1
0.13856885053144044,1
0.1341471022804447,1
0.13325230771247115,1
0.14112619218589434,1
0.1351591984758164,1
0.17042743032062307,1
0.13955614287680462,1
0.2100826329875194,1
0.15545982431806585,1
0.13416839614759077,1
0.13880854699370293,1
0.19106248053507527,1
0.1443858352713941,1
0.1807428860576368,1
0.17080670066859996,1
0.12489680933945566,1
0.16057289518833817,1
0.1467436888236432,1
0.12958504708800705,1
0.14049967795160206,1
0.1556284846869399,1
0.13472341464917864,1
0.1560440760599604,1
0.1460940178186989,1
0.14359382146038324,1
0.149894455076716,1
0.14319914984128596,1
0.13821044539173227,1
0.16255666893544773,1
0.19968306500118915,1
0.17126438202670274,1
0.19519022849752082,1
0.2144347479944974,1
0.15610327907254185,1
0.16244599580621177,1
0.14230038729224515,1
0.15094092318673905,1
0.15507603823378308,1
0.1525545486739639,1
0.12291114231511036,1
0.12075732325653282,1
0.12559373584732691,1
0.12488262409190694,1
0.13921994985087674,1
0.16298369596666246,1
0.12018381447896978,1
0.10555159161405168,1
0.12969215678212154,1
0.11006839192221463,1
0.10912878443261281,1
0.11185874295053301,1
0.09955756032082394,1
0.12807267768338151,1
0.09702841476602192,1
0.13380939830043803,1
0.1338977217485241,1
0.13453404212072748,1
0.12379277147016585,1
0.11594934222291847,1
0.14089426017397008,1
0.0927419716455085,1
0.1331278144413674,1
0.13739576647507684,1
0.1296513405443534,1
0.1270871085899547,1
0.12137136101189934,1
0.10674212756638668,1
0.130137620474076,1
0.15669466005144328,1
0.11523219691794706,1
0.14948176045948203,1
0.13365739510200406,1
0.1453862848554818,1
0.17232514393181636,1
0.15311414642526988,1
0.19589496689683566,1
0.11595097377625396,1
0.12814161117294118,1
0.15353062411834162,1
0.1305950560880707,1
0.13793153860842938,1
0.15286166440640503,1
0.183661077746851,1
0.14936188788571841,1
0.1506817394989235,1
0.18500400949231016,1
0.1923725857960945,1
0.1555772126574386,1
0.1703003554363471,1
0.10772689981632319,1
0.15435198388112467,1
0.16370227878758956,1
0.1538957879894095,1
0.16983352727138634,1
0.13858020183030992,1
0.17055267160557147,1
0.13577542517199898,1
0.16242739053225894,1
0.15838617183642092,1
0.1535715922090488,1
0.14567490081811268,1
0.12703926957686631,1
0.16328300707318433,1
0.12261991476409408,1
0.16610913215743414,1
0.13941469760034708,1
0.14189793970515577,1
0.1285882098417966,1
0.11788649978961606,1
0.14093812774106826,1
0.13547706436001383,1
0.14617815946168977,1
0.14337023705715174,1
0.13288648937016895,1
0.1109092260102634,1
0.1408036750348311,1
0.12838420501299946,1
0.15158019347450855,1
0.13842356704181338,1
0.1204384756890744,1
0.13083569319922733,1
0.11650111497050604,1
0.1350568186956477,1
